snapped_at,price,market_cap,total_volume, comparison
2016-09-21 00:00:00+00:00,595.8402492,9462412680.0,1589139471.0,Lower
2016-09-22 00:00:00+00:00,594.9588,9449414102.0,994983745.5,Lower
2016-09-23 00:00:00+00:00,601.8925,9560527882.0,1471656057.0,Lower
2016-09-24 00:00:00+00:00,601.2725,9551877467.0,1136053862.0,Lower
2016-09-25 00:00:00+00:00,599.3113,9522044920.0,1074112053.0,Lower
2016-09-26 00:00:00+00:00,606.0970645,9630957512.0,1917754354.0,Lower
2016-09-27 00:00:00+00:00,604.2075,9602128428.0,1448434854.0,Lower
2016-09-28 00:00:00+00:00,603.555,9592874199.0,1023325385.0,Lower
2016-09-29 00:00:00+00:00,604.6375,9611116960.0,1291135796.0,Lower
2016-09-30 00:00:00+00:00,608.2575,9669703048.0,1177411408.0,Lower
2016-10-01 00:00:00+00:00,614.0598845,9763087935.0,1673872374.0,Lower
2016-10-02 00:00:00+00:00,610.3588,9705298189.0,1018352267.0,Lower
2016-10-03 00:00:00+00:00,611.9609027,9731860021.0,767820467.0,Lower
2016-10-04 00:00:00+00:00,609.2425,9689785072.0,817050996.3,Lower
2016-10-05 00:00:00+00:00,611.6363,9729061309.0,915039145.9,Lower
2016-10-06 00:00:00+00:00,610.98,9719787550.0,714618920.4,Lower
2016-10-07 00:00:00+00:00,616.2188,9804216114.0,1104537956.0,Lower
2016-10-08 00:00:00+00:00,616.5338,9810492981.0,793016113.8,Lower
2016-10-09 00:00:00+00:00,614.6238,9781273121.0,901840112.4,Lower
2016-10-10 00:00:00+00:00,614.3138,9777010536.0,1274169413.0,Lower
2016-10-11 00:00:00+00:00,640.7,10198278180.0,2996984110.0,Lower
2016-10-12 00:00:00+00:00,635.6163,10118464866.0,2475619341.0,Lower
2016-10-13 00:00:00+00:00,634.6223388,10103624254.0,2099764691.0,Lower
2016-10-14 00:00:00+00:00,638.18,10161283203.0,1671558094.0,Lower
2016-10-15 00:00:00+00:00,637.2088,10146912931.0,1644480562.0,Lower
2016-10-16 00:00:00+00:00,640.1863,10195309967.0,1454057375.0,Lower
2016-10-17 00:00:00+00:00,637.4825,10153229676.0,1187159913.0,Lower
2016-10-18 00:00:00+00:00,635.465,10122263522.0,2024277148.0,Lower
2016-10-19 00:00:00+00:00,628.4375,10011295943.0,1955775380.0,Lower
2016-10-20 00:00:00+00:00,628.5425,10013934082.0,1803186001.0,Lower
2016-10-21 00:00:00+00:00,629.7188,10033936840.0,1283400177.0,Lower
2016-10-22 00:00:00+00:00,652.0875,10391486424.0,3522949283.0,Lower
2016-10-23 00:00:00+00:00,649.6263,10353442543.0,3643525163.0,Lower
2016-10-24 00:00:00+00:00,648.7663,10340849545.0,3212766801.0,Lower
2016-10-25 00:00:00+00:00,652.6338,10403520542.0,2499429907.0,Lower
2016-10-26 00:00:00+00:00,673.4175,10735427841.0,4850797703.0,Lower
2016-10-27 00:00:00+00:00,683.3725,10896021892.0,5041475157.0,Lower
2016-10-28 00:00:00+00:00,687.5588,10963463345.0,5069538566.0,Lower
2016-10-29 00:00:00+00:00,715.4103243,11409389607.0,6838400543.0,Lower
2016-10-30 00:00:00+00:00,697.2773625,11121149987.0,5824289996.0,Lower
2016-10-31 00:00:00+00:00,698.5763,11143032476.0,6861251336.0,Lower
2016-11-01 00:00:00+00:00,729.205,11633474056.0,5882440879.0,Lower
2016-11-02 00:00:00+00:00,734.1638,11713747882.0,4549460043.0,Lower
2016-11-03 00:00:00+00:00,686.0613,10947521328.0,10469111039.0,Lower
2016-11-04 00:00:00+00:00,702.11,11204614010.0,5929334121.0,Lower
2016-11-05 00:00:00+00:00,704.0225,11236368065.0,2146200088.0,Lower
2016-11-06 00:00:00+00:00,712.1263,11367022668.0,2676516224.0,Lower
2016-11-07 00:00:00+00:00,706.0925,11271922276.0,3299753094.0,Lower
2016-11-08 00:00:00+00:00,708.94,11318680822.0,3071821253.0,Lower
2016-11-09 00:00:00+00:00,721.1775,11515479618.0,4364284008.0,Lower
2016-11-10 00:00:00+00:00,713.2141433,11389753142.0,3237455966.0,Lower
2016-11-11 00:00:00+00:00,715.6425,11429941440.0,3576474208.0,Lower
2016-11-12 00:00:00+00:00,703.76,11241603256.0,6291883754.0,Lower
2016-11-13 00:00:00+00:00,702.346317,11220193118.0,3720281493.0,Lower
2016-11-14 00:00:00+00:00,705.55,11279469101.0,5335752435.0,Lower
2016-11-15 00:00:00+00:00,712.1588998,11386521351.0,7530105089.0,Lower
2016-11-16 00:00:00+00:00,740.8993549,11847684539.0,9936150861.0,Lower
2016-11-17 00:00:00+00:00,738.48,11810455254.0,5475859343.0,Lower
2016-11-18 00:00:00+00:00,748.4263,11970910273.0,3987706065.0,Lower
2016-11-19 00:00:00+00:00,750.4100481,12003962099.0,3235133019.0,Lower
2016-11-20 00:00:00+00:00,728.3713,11652611522.0,5039283040.0,Lower
2016-11-21 00:00:00+00:00,736.505,11783996775.0,3192815797.0,Lower
2016-11-22 00:00:00+00:00,748.1225,11971109864.0,3267220914.0,Lower
2016-11-23 00:00:00+00:00,741.1662465,11861151745.0,3775381683.0,Lower
2016-11-24 00:00:00+00:00,736.7486937,11791975961.0,3798900330.0,Lower
2016-11-25 00:00:00+00:00,738.2039432,11816670435.0,2481664642.0,Lower
2016-11-26 00:00:00+00:00,732.7338,11730463633.0,2391921659.0,Lower
2016-11-27 00:00:00+00:00,727.7575,11652161720.0,2688074106.0,Lower
2016-11-28 00:00:00+00:00,731.8424614,11719038708.0,2451726074.0,Lower
2016-11-29 00:00:00+00:00,731.81,11719891046.0,1904325476.0,Lower
2016-11-30 00:00:00+00:00,742.3588,11890119633.0,4489070915.0,Lower
2016-12-01 00:00:00+00:00,753.055,12062849170.0,5522487160.0,Lower
2016-12-02 00:00:00+00:00,771.1713,12354385552.0,4613958358.0,Lower
2016-12-03 00:00:00+00:00,764.8338233,12254501750.0,2869024714.0,Lower
2016-12-04 00:00:00+00:00,766.3688,12280532758.0,3517012112.0,Lower
2016-12-05 00:00:00+00:00,752.24,12055567494.0,3552862905.0,Lower
2016-12-06 00:00:00+00:00,758.6925,12160418227.0,3256985152.0,Lower
2016-12-07 00:00:00+00:00,763.915,12245767527.0,2603948961.0,Lower
2016-12-08 00:00:00+00:00,768.675,12323570552.0,2683311953.0,Lower
2016-12-09 00:00:00+00:00,769.8413,12343519928.0,3111825855.0,Lower
2016-12-10 00:00:00+00:00,773.1262934,12397466678.0,6551233316.0,Lower
2016-12-11 00:00:00+00:00,768.2325,12320826025.0,5508375144.0,Lower
2016-12-12 00:00:00+00:00,778.4323012,12485927227.0,6313690794.0,Lower
2016-12-13 00:00:00+00:00,778.215,12484153824.0,2821130580.0,Lower
2016-12-14 00:00:00+00:00,775.8913,12444714534.0,1558761071.0,Lower
2016-12-15 00:00:00+00:00,775.5725,12444351602.0,1345904094.0,Lower
2016-12-16 00:00:00+00:00,781.3375,12538210372.0,1764681181.0,Lower
2016-12-17 00:00:00+00:00,788.8775,12660596388.0,1759607152.0,Lower
2016-12-18 00:00:00+00:00,788.4413,12654965391.0,1469513205.0,Lower
2016-12-19 00:00:00+00:00,790.1163,12683371140.0,1102832367.0,Lower
2016-12-20 00:00:00+00:00,799.7213,12838925681.0,1894271980.0,Lower
2016-12-21 00:00:00+00:00,826.6207679,13272429705.0,6050784066.0,Lower
2016-12-22 00:00:00+00:00,859.3663,13799864747.0,7952522425.0,Lower
2016-12-23 00:00:00+00:00,917.0988,14728698438.0,5647399306.0,Lower
2016-12-24 00:00:00+00:00,891.6813,14322006704.0,4642138992.0,Lower
2016-12-25 00:00:00+00:00,894.3371332,14366519915.0,4022250326.0,Lower
2016-12-26 00:00:00+00:00,902.6063,14501002034.0,4809313198.0,Lower
2016-12-27 00:00:00+00:00,929.115,14928671402.0,4597863955.0,Lower
2016-12-28 00:00:00+00:00,977.14,15702309527.0,4906008702.0,Lower
2016-12-29 00:00:00+00:00,971.7213,15617018873.0,3796961161.0,Lower
2016-12-30 00:00:00+00:00,960.925,15445427988.0,4380999912.0,Lower
2016-12-31 00:00:00+00:00,966.5689709,15537921941.0,3381572989.0,Lower
2017-01-01 00:00:00+00:00,998.05,16045986193.0,3470830330.0,Lower
2017-01-02 00:00:00+00:00,1019.1988,16387926825.0,4444828109.0,Lower
2017-01-03 00:00:00+00:00,1035.5313,16652715383.0,4399421327.0,Lower
2017-01-04 00:00:00+00:00,1130.849516,18187664240.0,8705359110.0,Lower
2017-01-05 00:00:00+00:00,990.6675,15934886737.0,12102750397.0,Lower
2017-01-06 00:00:00+00:00,894.0325,14382278477.0,10713248032.0,Lower
2017-01-07 00:00:00+00:00,900.0788,14481153594.0,7496626398.0,Lower
2017-01-08 00:00:00+00:00,908.085,14611836820.0,4735054808.0,Lower
2017-01-09 00:00:00+00:00,901.878888,14513519375.0,4072687735.0,Lower
2017-01-10 00:00:00+00:00,905.7594627,14577733898.0,3216810929.0,Lower
2017-01-11 00:00:00+00:00,784.2775,12624083565.0,5258603516.0,Lower
2017-01-12 00:00:00+00:00,799.4275,12869633173.0,3344901198.0,Lower
2017-01-13 00:00:00+00:00,824.4988,13274790986.0,1860269657.0,Lower
2017-01-14 00:00:00+00:00,817.825,13169067954.0,1204479772.0,Lower
2017-01-15 00:00:00+00:00,821.9125,13236623006.0,923896735.4,Lower
2017-01-16 00:00:00+00:00,828.31,13341392032.0,831361487.5,Lower
2017-01-17 00:00:00+00:00,904.1525,14564800038.0,1316827457.0,Lower
2017-01-18 00:00:00+00:00,873.935,14079682756.0,1147970282.0,Lower
2017-01-19 00:00:00+00:00,896.89,14451431614.0,875858520.4,Lower
2017-01-20 00:00:00+00:00,891.4588,14366002978.0,613796288.1,Lower
2017-01-21 00:00:00+00:00,919.6775,14822821175.0,683491208.3,Lower
2017-01-22 00:00:00+00:00,918.778812,14810403902.0,830201798.2,Lower
2017-01-23 00:00:00+00:00,918.9075,14814052398.0,467022882.9,Lower
2017-01-24 00:00:00+00:00,885.7888,14281760610.0,378666162.6,Lower
2017-01-25 00:00:00+00:00,893.4738,14407365094.0,381951425.9,Lower
2017-01-26 00:00:00+00:00,915.36,14762033604.0,58349366.78,Lower
2017-01-27 00:00:00+00:00,918.2875,14811184893.0,49029317.21,Lower
2017-01-28 00:00:00+00:00,920.245,14844529150.0,21882209.49,Lower
2017-01-29 00:00:00+00:00,914.1425,14747986190.0,20288320.82,Lower
2017-01-30 00:00:00+00:00,920.9911459,14860100040.0,30166025.4,Lower
2017-01-31 00:00:00+00:00,968.2663,15624634422.0,101775253.2,Lower
2017-02-01 00:00:00+00:00,986.5728903,15922459702.0,92784081.55,Lower
2017-02-02 00:00:00+00:00,1008.403318,16276789220.0,93269627.17,Lower
2017-02-03 00:00:00+00:00,1015.4425,16392262891.0,138411478.2,Lower
2017-02-04 00:00:00+00:00,1033.63,16687723783.0,99014097.14,Lower
2017-02-05 00:00:00+00:00,1016.926159,16420090078.0,75284571.16,Lower
2017-02-06 00:00:00+00:00,1024.511089,16544150319.0,73413586.5,Lower
2017-02-07 00:00:00+00:00,1051.5,16981015238.0,89525304.92,Lower
2017-02-08 00:00:00+00:00,1055.3013,17045265644.0,164316931.4,Lower
2017-02-09 00:00:00+00:00,981.705,15858560741.0,333977588.2,Lower
2017-02-10 00:00:00+00:00,992.1113,16028562068.0,155061226.9,Lower
2017-02-11 00:00:00+00:00,1010.9463,16334579163.0,61189139.08,Lower
2017-02-12 00:00:00+00:00,1000.523769,16167938834.0,36448049.45,Lower
2017-02-13 00:00:00+00:00,996.1039359,16098583565.0,75754126.52,Lower
2017-02-14 00:00:00+00:00,1010.102162,16326912556.0,79285701.7,Lower
2017-02-15 00:00:00+00:00,1008.8813,16308969767.0,38397960.04,Lower
2017-02-16 00:00:00+00:00,1034.9038,16731535007.0,66797083.39,Lower
2017-02-17 00:00:00+00:00,1056.558091,17083619844.0,93994063.11,Lower
2017-02-18 00:00:00+00:00,1058.580931,17118312230.0,55001149.21,Lower
2017-02-19 00:00:00+00:00,1053.5025,17037979882.0,37478366.7,Lower
2017-02-20 00:00:00+00:00,1082.016823,17500458952.0,55971656.68,Lower
2017-02-21 00:00:00+00:00,1125.408815,18202277765.0,157173668.2,Lower
2017-02-22 00:00:00+00:00,1123.305,18168250822.0,99272532.8,Lower
2017-02-23 00:00:00+00:00,1185.654785,19176691563.0,132273779.1,Lower
2017-02-24 00:00:00+00:00,1180.871,19108706913.0,303444815.4,Lower
2017-02-25 00:00:00+00:00,1149.403678,18601876715.0,118187068.1,Lower
2017-02-26 00:00:00+00:00,1180.673,19110682514.0,89353606.54,Lower
2017-02-27 00:00:00+00:00,1193.129515,19314424735.0,87503104.9,Lower
2017-02-28 00:00:00+00:00,1190.331,19271383899.0,139855221.8,Lower
2017-03-01 00:00:00+00:00,1227.477149,19875003127.0,105587214.8,Lower
2017-03-02 00:00:00+00:00,1262.081,20437807787.0,174318244.9,Lower
2017-03-03 00:00:00+00:00,1289.540612,20884867166.0,152484577.4,Lower
2017-03-04 00:00:00+00:00,1268.814532,20551257964.0,121628868.0,Lower
2017-03-05 00:00:00+00:00,1276.233,20673857896.0,62090177.88,Lower
2017-03-06 00:00:00+00:00,1280.986,20753062038.0,65232264.87,Lower
2017-03-07 00:00:00+00:00,1233.056508,19978921138.0,213974224.5,Lower
2017-03-08 00:00:00+00:00,1149.631,18629281762.0,248575333.4,Lower
2017-03-09 00:00:00+00:00,1191.236722,19305673114.0,149501332.4,Lower
2017-03-10 00:00:00+00:00,1100.01059,17829356646.0,417086882.9,Lower
2017-03-11 00:00:00+00:00,1181.204123,19147525541.0,169071412.5,Lower
2017-03-12 00:00:00+00:00,1230.56,19950023304.0,104613431.4,Lower
2017-03-13 00:00:00+00:00,1243.264922,20158188044.0,131403644.1,Lower
2017-03-14 00:00:00+00:00,1246.556739,20214039432.0,86807305.13,Lower
2017-03-15 00:00:00+00:00,1258.457,20409261729.0,72763975.29,Lower
2017-03-16 00:00:00+00:00,1217.314541,19743578283.0,137592935.4,Lower
2017-03-17 00:00:00+00:00,1074.09387,17423426593.0,283988947.7,Lower
2017-03-18 00:00:00+00:00,961.962,15606390507.0,342885275.0,Lower
2017-03-19 00:00:00+00:00,1023.490101,16606689806.0,177388243.2,Lower
2017-03-20 00:00:00+00:00,1036.332012,16816818648.0,101975751.4,Lower
2017-03-21 00:00:00+00:00,1112.701532,18058074337.0,150015664.6,Lower
2017-03-22 00:00:00+00:00,1039.840173,16877645842.0,188848065.4,Lower
2017-03-23 00:00:00+00:00,1029.139414,16705852354.0,82048831.98,Lower
2017-03-24 00:00:00+00:00,940.0206266,15261293153.0,161801850.3,Lower
2017-03-25 00:00:00+00:00,965.2650627,15672767506.0,190451071.3,Lower
2017-03-26 00:00:00+00:00,954.47666,15499531724.0,130490540.4,Lower
2017-03-27 00:00:00+00:00,1042.605073,16932388063.0,138288339.0,Lower
2017-03-28 00:00:00+00:00,1044.722,16968792613.0,127643560.3,Lower
2017-03-29 00:00:00+00:00,1038.617198,16871375654.0,121169066.5,Lower
2017-03-30 00:00:00+00:00,1031.492906,16757840044.0,102438849.9,Lower
2017-03-31 00:00:00+00:00,1078.274711,17519577833.0,133287124.4,Lower
2017-04-01 00:00:00+00:00,1085.253,17634831647.0,87750426.9,Lower
2017-04-02 00:00:00+00:00,1098.068,21833808421.0,80231506.35,Lower
2017-04-03 00:00:00+00:00,1139.308275,18517903140.0,131765236.0,Lower
2017-04-04 00:00:00+00:00,1140.49759,18539058630.0,108222974.3,Lower
2017-04-05 00:00:00+00:00,1132.339905,18408732920.0,87439620.02,Lower
2017-04-06 00:00:00+00:00,1194.211,19416796070.0,128309277.2,Lower
2017-04-07 00:00:00+00:00,1189.775124,19347052264.0,90840184.05,Lower
2017-04-08 00:00:00+00:00,1182.271,19227110120.0,43899666.21,Lower
2017-04-09 00:00:00+00:00,1187.699,19316186631.0,41151425.52,Lower
2017-04-10 00:00:00+00:00,1210.515,19691023825.0,76050218.06,Lower
2017-04-11 00:00:00+00:00,1226.618,19955556307.0,78899688.76,Lower
2017-04-12 00:00:00+00:00,1218.299,19822303422.0,83573376.82,Lower
2017-04-13 00:00:00+00:00,1174.209,19106860359.0,131395672.1,Lower
2017-04-14 00:00:00+00:00,1183.687,19263144685.0,92892227.9,Lower
2017-04-15 00:00:00+00:00,1180.323,19210567707.0,53325277.0,Lower
2017-04-16 00:00:00+00:00,1186.31,19310204918.0,36294382.38,Lower
2017-04-17 00:00:00+00:00,1205.143,19618884440.0,83379623.41,Lower
2017-04-18 00:00:00+00:00,1217.58,19823480859.0,85025813.9,Lower
2017-04-19 00:00:00+00:00,1225.721,19958292471.0,71343829.94,Lower
2017-04-20 00:00:00+00:00,1253.904,20419371473.0,112476255.6,Lower
2017-04-21 00:00:00+00:00,1254.9875,20439557227.0,91517340.72,Lower
2017-04-22 00:00:00+00:00,1249.67,20355249795.0,84061246.82,Lower
2017-04-23 00:00:00+00:00,1247.8388,20327793188.0,84420564.21,Lower
2017-04-24 00:00:00+00:00,1249.9563,20364256791.0,70514448.3,Lower
2017-04-25 00:00:00+00:00,1263.045,20579834197.0,93017240.9,Lower
2017-04-26 00:00:00+00:00,1287.32,20977699423.0,121914930.8,Lower
2017-04-27 00:00:00+00:00,1331.3125,21697132034.0,134993633.4,Lower
2017-04-28 00:00:00+00:00,1321.205,21534600390.0,161417797.4,Lower
2017-04-29 00:00:00+00:00,1327.6863,21643161383.0,86320647.34,Lower
2017-04-30 00:00:00+00:00,1349.8863,22007601315.0,86247238.96,Lower
2017-05-01 00:00:00+00:00,1408.445,22964730936.0,217759983.7,Lower
2017-05-02 00:00:00+00:00,1442.245,23518941608.0,189160669.7,Lower
2017-05-03 00:00:00+00:00,1485.8175,24231937589.0,206154588.9,Lower
2017-05-04 00:00:00+00:00,1499.36,24455911024.0,335017412.6,Lower
2017-05-05 00:00:00+00:00,1506.0438,24567395211.0,324314593.0,Lower
2017-05-06 00:00:00+00:00,1547.815,25252078564.0,135507234.1,Lower
2017-05-07 00:00:00+00:00,1557.8838,25419561547.0,149859388.4,Lower
2017-05-08 00:00:00+00:00,1633.38,26655087386.0,276144904.9,Lower
2017-05-09 00:00:00+00:00,1700.1775,27748404857.0,383922543.3,Lower
2017-05-10 00:00:00+00:00,1747.3175,28521047691.0,288565639.4,Lower
2017-05-11 00:00:00+00:00,1808.7788,29527250348.0,313353159.7,Lower
2017-05-12 00:00:00+00:00,1700.7725,27767470034.0,248020430.2,Lower
2017-05-13 00:00:00+00:00,1751.73,28602793980.0,246696636.6,Lower
2017-05-14 00:00:00+00:00,1767.7088,28867391788.0,124978733.0,Lower
2017-05-15 00:00:00+00:00,1696.13,27702000822.0,231039670.3,Lower
2017-05-16 00:00:00+00:00,1716.315,28034610161.0,218205145.7,Lower
2017-05-17 00:00:00+00:00,1804.4513,29477763647.0,271656160.4,Lower
2017-05-18 00:00:00+00:00,1889.4088,30868475119.0,230137778.8,Lower
2017-05-19 00:00:00+00:00,1972.9013,32237082949.0,279848678.1,Lower
2017-05-20 00:00:00+00:00,2043.42,33393518555.0,274198303.3,Lower
2017-05-21 00:00:00+00:00,2053.8788,33568054937.0,264478153.8,Lower
2017-05-22 00:00:00+00:00,2109.3963,34479453631.0,580030832.8,Lower
2017-05-23 00:00:00+00:00,2292.7025,37479380943.0,389402023.7,Lower
2017-05-24 00:00:00+00:00,2448.1313,40025140034.0,555024432.8,Lower
2017-05-25 00:00:00+00:00,2366.9725,38704024228.0,889791512.3,Lower
2017-05-26 00:00:00+00:00,2262.36,36997900173.0,716011544.0,Lower
2017-05-27 00:00:00+00:00,2082.845,34066387967.0,683119789.1,Lower
2017-05-28 00:00:00+00:00,2219.4875,36305932628.0,401864331.3,Lower
2017-05-29 00:00:00+00:00,2286.2663,37402630788.0,312368211.9,Lower
2017-05-30 00:00:00+00:00,2167.6438,35466825282.0,335746190.7,Lower
2017-05-31 00:00:00+00:00,2329.0775,38113024210.0,416350458.7,Lower
2017-06-01 00:00:00+00:00,2436.0363,39868442922.0,438586633.5,Lower
2017-06-02 00:00:00+00:00,2514.2275,41152717324.0,292795886.9,Lower
2017-06-03 00:00:00+00:00,2562.54,41949676689.0,304803966.2,Lower
2017-06-04 00:00:00+00:00,2556.405,41854068528.0,254469613.9,Lower
2017-06-05 00:00:00+00:00,2721.5525,44563721217.0,334411829.5,Lower
2017-06-06 23:29:55+00:00,2903.4438,47547556371.0,1211604496.0,Lower
2017-06-07 00:00:00+00:00,2716.0588,44484425844.0,717931660.8,Lower
2017-06-08 23:39:21+00:00,2824.2038,46261410001.0,580940070.4,Lower
2017-06-09 00:00:00+00:00,2817.0638,46149913864.0,393210044.7,Lower
2017-06-10 00:00:00+00:00,2937.4538,48127389932.0,354694237.4,Lower
2017-06-11 00:00:00+00:00,3013.7138,49382412955.0,350197483.3,Lower
2017-06-12 00:00:00+00:00,2701.255,44267424095.0,792436484.8,Lower
2017-06-13 00:00:00+00:00,2736.1888,44844697933.0,410084483.7,Lower
2017-06-14 00:00:00+00:00,2503.401273,41033780986.0,565476421.8,Lower
2017-06-15 00:00:00+00:00,2444.493712,40072859209.0,845674827.7,Lower
2017-06-16 00:00:00+00:00,2513.810348,41213920650.0,404682134.6,Lower
2017-06-17 00:00:00+00:00,2683.571344,44001982614.0,386716359.4,Lower
2017-06-18 00:00:00+00:00,2577.219361,42262755912.0,320439362.7,Lower
2017-06-19 00:00:00+00:00,2620.136451,42971547871.0,307738404.8,Lower
2017-06-20 00:00:00+00:00,2777.792656,45561980142.0,461719561.5,Lower
2017-06-21 00:00:00+00:00,2717.003108,44569583132.0,447106675.8,Lower
2017-06-22 00:00:00+00:00,2724.912213,44703988751.0,273815444.5,Lower
2017-06-23 00:00:00+00:00,2737.746231,44920255723.0,187781433.4,Lower
2017-06-24 00:00:00+00:00,2618.416736,42966679004.0,314564252.6,Lower
2017-06-25 00:00:00+00:00,2606.863235,42781394179.0,320081172.0,Lower
2017-06-26 00:00:00+00:00,2488.194163,40837922140.0,540038332.5,Lower
2017-06-27 00:00:00+00:00,2531.348999,41550828141.0,518735269.2,Lower
2017-06-28 00:00:00+00:00,2575.43777,42279511903.0,351206317.8,Lower
2017-06-29 00:00:00+00:00,2561.681435,42057301540.0,239853090.8,Lower
2017-06-30 00:00:00+00:00,2490.753488,40897674122.0,210111037.8,Lower
2017-07-01 00:00:00+00:00,2439.82056,40066457532.0,207555417.5,Lower
2017-07-02 00:00:00+00:00,2518.545694,41365191379.0,226784228.6,Lower
2017-07-03 00:00:00+00:00,2576.714657,42326047726.0,304599469.9,Lower
2017-07-04 00:00:00+00:00,2610.997575,42894251457.0,274900590.6,Lower
2017-07-05 00:00:00+00:00,2607.219302,42836970322.0,238310795.5,Lower
2017-07-06 00:00:00+00:00,2612.670428,42931269844.0,175365965.0,Lower
2017-07-07 00:00:00+00:00,2509.21821,41236052947.0,260711000.7,Lower
2017-07-08 00:00:00+00:00,2563.195514,42128232902.0,178182801.7,Lower
2017-07-09 00:00:00+00:00,2519.217392,41409824820.0,117876420.6,Lower
2017-07-10 00:00:00+00:00,2363.515682,38856285255.0,387541497.1,Lower
2017-07-11 00:00:00+00:00,2353.910661,38703498121.0,420715282.4,Lower
2017-07-12 00:00:00+00:00,2387.328912,39258160521.0,314834432.8,Lower
2017-07-13 00:00:00+00:00,2364.321266,38884514157.0,233041527.7,Lower
2017-07-14 00:00:00+00:00,2228.728791,36658380772.0,320113442.0,Lower
2017-07-15 00:00:00+00:00,2033.291088,33447052810.0,463942211.4,Lower
2017-07-16 00:00:00+00:00,1927.099066,31704152053.0,480771847.6,Lower
2017-07-17 00:00:00+00:00,2181.286081,35890008657.0,495170862.9,Lower
2017-07-18 00:00:00+00:00,2303.889355,37911881678.0,729320057.5,Lower
2017-07-19 00:00:00+00:00,2274.621365,37434637985.0,577643323.8,Lower
2017-07-20 00:00:00+00:00,2766.825119,45540558048.0,1277986818.0,Lower
2017-07-21 00:00:00+00:00,2658.074912,43755767266.0,856653849.5,Lower
2017-07-22 00:00:00+00:00,2802.347887,46136314315.0,631346052.4,Lower
2017-07-23 00:00:00+00:00,2731.604007,44977531724.0,532874222.8,Lower
2017-07-24 00:00:00+00:00,2751.34707,45308735083.0,356970178.1,Lower
2017-07-25 00:00:00+00:00,2563.747895,42223997194.0,793382308.1,Lower
2017-07-26 00:00:00+00:00,2507.389685,41300436594.0,583046427.1,Lower
2017-07-27 00:00:00+00:00,2649.441201,43645402712.0,438390969.6,Lower
2017-07-28 00:00:00+00:00,2798.829313,46111586171.0,1248796319.0,Lower
2017-07-29 00:00:00+00:00,2720.102263,44819837646.0,862355190.6,Lower
2017-07-30 00:00:00+00:00,2740.323592,45158066502.0,373175816.2,Lower
2017-07-31 00:00:00+00:00,2871.368015,47322548226.0,438125892.5,Lower
2017-08-01 00:00:00+00:00,2737.763792,45126045891.0,745400937.1,Lower
2017-08-02 00:00:00+00:00,2697.850902,44473195323.0,412594211.0,Lower
2017-08-03 00:00:00+00:00,2777.367994,45788833024.0,339104668.2,Lower
2017-08-04 00:00:00+00:00,2845.897162,46925073393.0,368080367.5,Lower
2017-08-05 00:00:00+00:00,3237.070695,53382167034.0,1066264902.0,Lower
2017-08-06 00:00:00+00:00,3189.732453,52607099482.0,489419318.3,Lower
2017-08-07 00:00:00+00:00,3356.709738,55367416610.0,695546889.1,Lower
2017-08-08 00:00:00+00:00,3410.45008,56260701200.0,803019985.2,Lower
2017-08-09 00:00:00+00:00,3330.897825,54954274834.0,638922625.1,Lower
2017-08-10 00:00:00+00:00,3367.905387,55570438887.0,424604065.3,Lower
2017-08-11 00:00:00+00:00,3562.587663,58788973716.0,641330314.4,Lower
2017-08-12 00:00:00+00:00,3800.140625,62715286393.0,988460078.2,Lower
2017-08-13 00:00:00+00:00,4023.254522,66405071142.0,1549520790.0,Lower
2017-08-14 00:00:00+00:00,4175.695291,68927834713.0,1089626077.0,Lower
2017-08-15 00:00:00+00:00,4149.308759,68500212180.0,1908427436.0,Lower
2017-08-16 00:00:00+00:00,4262.558791,70376601817.0,1755705435.0,Lower
2017-08-17 00:00:00+00:00,4286.917435,70778773054.0,1774245121.0,Lower
2017-08-18 00:00:00+00:00,4097.685802,67671539511.0,1515069152.0,Lower
2017-08-19 00:00:00+00:00,4115.211988,67968693045.0,1710080500.0,Lower
2017-08-20 00:00:00+00:00,4001.228632,66092742689.0,551798952.0,Lower
2017-08-21 00:00:00+00:00,3935.229933,65008176479.0,712634899.4,Lower
2017-08-22 00:00:00+00:00,4008.416685,66221496791.0,1402352817.0,Lower
2017-08-23 00:00:00+00:00,4069.080239,67231683430.0,801748251.0,Lower
2017-08-24 00:00:00+00:00,4167.289177,68859869629.0,686855777.3,Lower
2017-08-25 00:00:00+00:00,4199.892032,69403950803.0,689332055.1,Lower
2017-08-26 00:00:00+00:00,4123.513371,68147140643.0,401970264.2,Lower
2017-08-27 00:00:00+00:00,4116.468739,68038485483.0,348607397.4,Lower
2017-08-28 00:00:00+00:00,4216.242773,69694649044.0,652038444.5,Lower
2017-08-29 00:00:00+00:00,4394.063436,72641940496.0,864725915.1,Lower
2017-08-30 00:00:00+00:00,4553.806527,75292523275.0,674336659.5,Lower
2017-08-31 00:00:00+00:00,4702.938163,77767841900.0,675647444.7,Lower
2017-09-01 00:00:00+00:00,4863.193049,80428274476.0,909131411.6,Lower
2017-09-02 00:00:00+00:00,4556.597777,75367266379.0,1475097323.0,Lower
2017-09-03 00:00:00+00:00,4632.462331,76631058146.0,1007165501.0,Lower
2017-09-04 00:00:00+00:00,4317.185188,71425022760.0,1554585274.0,Lower
2017-09-05 00:00:00+00:00,4447.875592,73598219046.0,1626968193.0,Lower
